original_term_id	slim_term_id
DOID:907	DOID:0060072
DOID:5142	DOID:0060072
DOID:200	DOID:0060072
DOID:3168	DOID:0060072
DOID:2700	DOID:0060072
DOID:5468	DOID:0060072
DOID:5469	DOID:0060072
DOID:8162	DOID:0060072
DOID:3617	DOID:0060072
DOID:5915	DOID:0060072
DOID:6204	DOID:0060072
DOID:5500	DOID:0060072
DOID:0080617	DOID:0060072
DOID:0060089	DOID:0060072
DOID:5143	DOID:0060072
DOID:0050773	DOID:0060072
DOID:1975	DOID:0060072
DOID:2682	DOID:0060072
DOID:0050622	DOID:0060072
DOID:746	DOID:0060072
DOID:656	DOID:0060072
DOID:2436	DOID:0060072
DOID:6733	DOID:0060072
DOID:7996	DOID:0060072
DOID:0080615	DOID:0060072
DOID:255	DOID:0060072
DOID:6854	DOID:0060072
DOID:10353	DOID:0060072
DOID:3544	DOID:0060072
DOID:8177	DOID:0060072
DOID:1786	DOID:0060072
DOID:1627	DOID:0060072
DOID:0081279	DOID:0060072
DOID:0060098	DOID:0060072
DOID:476	DOID:0060072
DOID:1984	DOID:0060072
DOID:2639	DOID:0060072
DOID:663	DOID:0060072
DOID:4118	DOID:0060072
DOID:2601	DOID:0060072
DOID:496	DOID:0060072
DOID:3301	DOID:0060072
DOID:1623	DOID:0060072
DOID:7505	DOID:0060072
DOID:5876	DOID:0060072
DOID:8409	DOID:162
DOID:0081277	DOID:162
DOID:1752	DOID:162
DOID:0080707	DOID:162
DOID:6115	DOID:162
DOID:5031	DOID:162
DOID:297	DOID:162
DOID:0081304	DOID:162
DOID:7461	DOID:162
DOID:4939	DOID:162
DOID:6856	DOID:162
DOID:4486	DOID:162
DOID:14544	DOID:162
DOID:7960	DOID:162
DOID:5746	DOID:162
DOID:0050905	DOID:162
DOID:3962	DOID:162
DOID:7398	DOID:162
DOID:7698	DOID:162
DOID:0080211	DOID:162
DOID:171	DOID:162
DOID:7566	DOID:162
DOID:6571	DOID:162
DOID:10619	DOID:162
DOID:6959	DOID:162
DOID:5344	DOID:162
DOID:6451	DOID:162
DOID:0050925	DOID:162
DOID:4757	DOID:162
DOID:6997	DOID:162
DOID:3114	DOID:162
DOID:4007	DOID:162
DOID:14489	DOID:162
DOID:3316	DOID:162
DOID:2155	DOID:162
DOID:5958	DOID:162
DOID:6948	DOID:162
DOID:6931	DOID:162
DOID:3445	DOID:162
DOID:5341	DOID:162
DOID:6458	DOID:162
DOID:0060076	DOID:162
DOID:4812	DOID:162
DOID:3707	DOID:162
DOID:5890	DOID:162
DOID:5874	DOID:162
DOID:5829	DOID:162
DOID:3672	DOID:162
DOID:4304	DOID:162
DOID:7967	DOID:162
DOID:5634	DOID:162
DOID:0081257	DOID:162
DOID:4471	DOID:162
DOID:0081090	DOID:162
DOID:0050806	DOID:162
DOID:0081244	DOID:162
DOID:3030	DOID:162
DOID:5193	DOID:162
DOID:7713	DOID:162
DOID:5711	DOID:162
DOID:5529	DOID:162
DOID:4555	DOID:162
DOID:9125	DOID:162
DOID:10536	DOID:162
DOID:7007	DOID:162
DOID:6517	DOID:162
DOID:4618	DOID:162
DOID:8533	DOID:162
DOID:7077	DOID:162
DOID:7047	DOID:162
DOID:6438	DOID:162
DOID:10154	DOID:162
DOID:296	DOID:162
DOID:9541	DOID:162
DOID:5566	DOID:162
DOID:13476	DOID:162
DOID:9954	DOID:162
DOID:5240	DOID:162
DOID:5118	DOID:162
