BioSampleID	DataEventID
GTEX-16XZZ-0726-SM-7KUF2	DATA_EVENT.00023024
GTEX-16XZZ-0826-SM-7IGM3	DATA_EVENT.00023028
GTEX-16XZZ-0926-SM-7DHLI	DATA_EVENT.00023032
GTEX-16XZZ-1026-SM-7DHKS	DATA_EVENT.00023036
GTEX-16XZZ-1426-SM-7KUE3	DATA_EVENT.00023040
GTEX-16XZZ-1626-SM-7KUEC	DATA_EVENT.00023044
GTEX-16XZZ-1726-SM-7KULD	DATA_EVENT.00023048
GTEX-16XZZ-2326-SM-6LPJK	DATA_EVENT.00023052
GTEX-16XZZ-2426-SM-7KULN	DATA_EVENT.00023056
GTEX-16XZZ-2626-SM-6M47S	DATA_EVENT.00023060
GTEX-16XZZ-2726-SM-7EWDO	DATA_EVENT.00023064
GTEX-16XZZ-2926-SM-6LPK4	DATA_EVENT.00023068
GTEX-16XZZ-3026-SM-79OMJ	DATA_EVENT.00023072
GTEX-16XZZ-3126-SM-7EPGJ	DATA_EVENT.00023076
GTEX-16YQH-0004-SM-6UH22	DATA_EVENT.00052176
GTEX-16YQH-0011-R10b-SM-7LT8U	DATA_EVENT.00023080
GTEX-16YQH-0011-R11b-SM-7LT98	DATA_EVENT.00023084
GTEX-16YQH-0011-R1a-SM-7LT8R	DATA_EVENT.00023088
GTEX-16YQH-0011-R3a-SM-7EPGM	DATA_EVENT.00023092
GTEX-16YQH-0011-R4a-SM-7EPGI	DATA_EVENT.00023096
GTEX-16YQH-0011-R5b-SM-7938U	DATA_EVENT.00023100
GTEX-16YQH-0011-R6b-SM-7938T	DATA_EVENT.00023104
GTEX-16YQH-0011-R7a-SM-79ON1	DATA_EVENT.00023108
GTEX-16YQH-0011-R8a-SM-7DUFB	DATA_EVENT.00023112
GTEX-16YQH-0126-SM-7DUFJ	DATA_EVENT.00023116
GTEX-16YQH-0226-SM-6PALD	DATA_EVENT.00023120
GTEX-16YQH-0326-SM-6LPJV	DATA_EVENT.00023124
GTEX-16YQH-0426-SM-7KUL7	DATA_EVENT.00023128
GTEX-16YQH-0526-SM-7KUE8	DATA_EVENT.00023132
GTEX-16YQH-0626-SM-7938I	DATA_EVENT.00023136
GTEX-16YQH-0726-SM-7IGM1	DATA_EVENT.00023140
GTEX-16YQH-0826-SM-7938J	DATA_EVENT.00023144
GTEX-16YQH-0926-SM-793BC	DATA_EVENT.00023148
GTEX-16YQH-1826-SM-6LPJW	DATA_EVENT.00023152
GTEX-16YQH-1926-SM-6M47L	DATA_EVENT.00023156
GTEX-16YQH-2226-SM-7IGM2	DATA_EVENT.00023160
GTEX-16YQH-2326-SM-7EWDS	DATA_EVENT.00023164
GTEX-16YQH-2826-SM-6PAMY	DATA_EVENT.00023168
GTEX-16YQH-2926-SM-6LPJE	DATA_EVENT.00023172
GTEX-16YQH-3026-SM-79OMM	DATA_EVENT.00023176
GTEX-16YQH-3126-SM-79OJZ	DATA_EVENT.00023180
GTEX-16Z82-0004-SM-6UH1S	DATA_EVENT.00052180
GTEX-16Z82-0011-R10a-SM-79OJX	DATA_EVENT.00023184
GTEX-16Z82-0011-R11a-SM-79OKJ	DATA_EVENT.00023188
GTEX-16Z82-0011-R1b-SM-7EPHZ	DATA_EVENT.00023192
GTEX-16Z82-0011-R2b-SM-79OK9	DATA_EVENT.00023196
GTEX-16Z82-0011-R5a-SM-7EPGB	DATA_EVENT.00023200
GTEX-16Z82-0011-R6a-SM-7IGLV	DATA_EVENT.00023204
GTEX-16Z82-0011-R7a-SM-7MKGJ	DATA_EVENT.00023208
GTEX-16Z82-0011-R8a-SM-7DUEX	DATA_EVENT.00023212
GTEX-16Z82-0011-R9a-SM-7DUFA	DATA_EVENT.00023216
GTEX-16Z82-0126-SM-7DHLF	DATA_EVENT.00023220
GTEX-16Z82-0426-SM-7EPGX	DATA_EVENT.00023224
GTEX-16Z82-1026-SM-6M48A	DATA_EVENT.00023228
GTEX-16Z82-1926-SM-6M47U	DATA_EVENT.00023232
GTEX-16Z82-2026-SM-6M48B	DATA_EVENT.00023236
GTEX-16Z82-2226-SM-6LPJ7	DATA_EVENT.00023240
GTEX-16Z82-2426-SM-7KUMS	DATA_EVENT.00023244
GTEX-16Z82-2626-SM-7KULU	DATA_EVENT.00023248
GTEX-16Z82-2726-SM-7KULV	DATA_EVENT.00023252
GTEX-16Z82-2926-SM-6LPJJ	DATA_EVENT.00023256
GTEX-16Z82-3026-SM-79ON3	DATA_EVENT.00023260
GTEX-16Z82-3126-SM-7EWEC	DATA_EVENT.00023264
GTEX-178AV-0004-SM-6UH1M	DATA_EVENT.00052184
GTEX-178AV-0226-SM-793B7	DATA_EVENT.00023268
GTEX-178AV-0326-SM-6LPJF	DATA_EVENT.00023272
GTEX-178AV-0426-SM-6LPJG	DATA_EVENT.00023276
GTEX-178AV-0526-SM-6LPJH	DATA_EVENT.00023280
GTEX-178AV-0626-SM-6PAM1	DATA_EVENT.00023284
GTEX-178AV-0726-SM-6LPJI	DATA_EVENT.00023288
GTEX-178AV-0826-SM-7KUET	DATA_EVENT.00023292
GTEX-178AV-0926-SM-793BK	DATA_EVENT.00023296
GTEX-178AV-1326-SM-6LPJX	DATA_EVENT.00023300
GTEX-178AV-1426-SM-6LLID	DATA_EVENT.00023304
GTEX-178AV-1726-SM-7KUL8	DATA_EVENT.00023308
GTEX-178AV-1826-SM-7KUE2	DATA_EVENT.00023312
GTEX-178AV-1926-SM-7KUL9	DATA_EVENT.00023316
GTEX-17EUY-0003-SM-6UH27	DATA_EVENT.00052188
GTEX-17EUY-0226-SM-79OKV	DATA_EVENT.00023320
GTEX-17EUY-0326-SM-7DUEY	DATA_EVENT.00023324
GTEX-17EUY-0426-SM-793BD	DATA_EVENT.00023328
GTEX-17EUY-0526-SM-7EWDE	DATA_EVENT.00023332
GTEX-17EUY-0626-SM-793BE	DATA_EVENT.00023336
GTEX-17EUY-1326-SM-7DHKZ	DATA_EVENT.00023340
GTEX-17EUY-1426-SM-7938X	DATA_EVENT.00023344
GTEX-17EUY-1526-SM-793CA	DATA_EVENT.00023348
GTEX-17EUY-1726-SM-79OK4	DATA_EVENT.00023352
GTEX-17EUY-1826-SM-7DUEZ	DATA_EVENT.00023356
GTEX-17EUY-1926-SM-7DUF6	DATA_EVENT.00023360
GTEX-17EUY-2026-SM-79OMV	DATA_EVENT.00023364
GTEX-17EVP-0004-SM-6UH1L	DATA_EVENT.00052192
GTEX-17EVP-0011-R10a-SM-7IGLP	DATA_EVENT.00023368
GTEX-17EVP-0011-R11a-SM-7EWDL	DATA_EVENT.00023372
GTEX-17EVP-0011-R1a-SM-7DHLA	DATA_EVENT.00023376
GTEX-17EVP-0011-R2a-SM-7LG4W	DATA_EVENT.00023380
GTEX-17EVP-0011-R3a-SM-7EPI9	DATA_EVENT.00023384
GTEX-17EVP-0011-R4a-SM-79OML	DATA_EVENT.00023388
GTEX-17EVP-0011-R5b-SM-7DHKW	DATA_EVENT.00023392
GTEX-17EVP-0011-R6b-SM-7LT99	DATA_EVENT.00023396
GTEX-17EVP-0011-R7a-SM-7LTAN	DATA_EVENT.00023400
GTEX-17EVP-0011-R8b-SM-7DUF9	DATA_EVENT.00023404
GTEX-17EVP-0126-SM-7EPHW	DATA_EVENT.00023408
GTEX-17EVP-0226-SM-79OND	DATA_EVENT.00023412
GTEX-17EVP-0326-SM-7DHLG	DATA_EVENT.00023416
GTEX-17EVP-0426-SM-79OKG	DATA_EVENT.00023420
GTEX-17EVP-0526-SM-7EPGY	DATA_EVENT.00023424
GTEX-17EVP-0726-SM-7EWDX	DATA_EVENT.00023428
GTEX-17EVP-0926-SM-7IGOY	DATA_EVENT.00023432
GTEX-17EVP-1026-SM-7IGOZ	DATA_EVENT.00023436
GTEX-17EVP-1126-SM-793C4	DATA_EVENT.00023440
GTEX-17EVP-1226-SM-793BF	DATA_EVENT.00023444
GTEX-17EVP-1326-SM-7DHMR	DATA_EVENT.00023448
GTEX-17EVP-1426-SM-79OMN	DATA_EVENT.00023452
GTEX-17EVP-2626-SM-7IGMA	DATA_EVENT.00023456
GTEX-17EVP-2926-SM-793BU	DATA_EVENT.00023460
GTEX-17EVP-3026-SM-7IGQL	DATA_EVENT.00023464
GTEX-17EVP-3126-SM-79OKW	DATA_EVENT.00023468
GTEX-17EVQ-0001-SM-6UH1V	DATA_EVENT.00052196
GTEX-17EVQ-0011-R11a-SM-7LT9C	DATA_EVENT.00023472
GTEX-17EVQ-0011-R1a-SM-7189S	DATA_EVENT.00023476
GTEX-17EVQ-0011-R3b-SM-7LT9B	DATA_EVENT.00023480
GTEX-17EVQ-0011-R4b-SM-7LT94	DATA_EVENT.00023484
GTEX-17EVQ-0011-R5a-SM-7LT92	DATA_EVENT.00023488
GTEX-17EVQ-0011-R6a-SM-7189U	DATA_EVENT.00023492
GTEX-17EVQ-0011-R7a-SM-7EWDA	DATA_EVENT.00023496
GTEX-17EVQ-0011-R8a-SM-7189T	DATA_EVENT.00023500
GTEX-17EVQ-0011-R9b-SM-79OJY	DATA_EVENT.00023504
GTEX-17EVQ-0126-SM-7IGLR	DATA_EVENT.00023508
GTEX-17EVQ-0226-SM-7LG4P	DATA_EVENT.00023512
GTEX-17EVQ-0426-SM-7LG57	DATA_EVENT.00023516
GTEX-17EVQ-0526-SM-7KFSK	DATA_EVENT.00023520
GTEX-17EVQ-0626-SM-7KFTB	DATA_EVENT.00023524
GTEX-17EVQ-1026-SM-7IGOG	DATA_EVENT.00023528
GTEX-17EVQ-1126-SM-7LG58	DATA_EVENT.00023532
GTEX-17EVQ-1226-SM-7LG59	DATA_EVENT.00023536
GTEX-17EVQ-1526-SM-79ONG	DATA_EVENT.00023540
GTEX-17EVQ-1626-SM-79ONH	DATA_EVENT.00023544
GTEX-17EVQ-1726-SM-7LT9R	DATA_EVENT.00023548
GTEX-17EVQ-1826-SM-7IGPH	DATA_EVENT.00023552
GTEX-17EVQ-1926-SM-7IGOF	DATA_EVENT.00023556
GTEX-17EVQ-2726-SM-7EWDT	DATA_EVENT.00023560
GTEX-17EVQ-2826-SM-7IGQK	DATA_EVENT.00023564
GTEX-17EVQ-2926-SM-7EWE3	DATA_EVENT.00023568
GTEX-17F96-0002-SM-6UH1K	DATA_EVENT.00052200
GTEX-17F96-0126-SM-7EWDU	DATA_EVENT.00023572
GTEX-17F96-0226-SM-7EPGV	DATA_EVENT.00023576
GTEX-17F96-0326-SM-793BR	DATA_EVENT.00023580
GTEX-17F96-0526-SM-79OLE	DATA_EVENT.00023584
GTEX-17F96-0626-SM-793CC	DATA_EVENT.00023588
GTEX-17F96-0726-SM-793CB	DATA_EVENT.00023592
GTEX-17F96-0826-SM-7DHLU	DATA_EVENT.00023596
GTEX-17F96-1126-SM-7EWDF	DATA_EVENT.00023600
GTEX-17F96-1226-SM-79OK2	DATA_EVENT.00023604
GTEX-17F96-1426-SM-7IGQA	DATA_EVENT.00023608
GTEX-17F96-1626-SM-7DUFL	DATA_EVENT.00023612
GTEX-17F96-1726-SM-7IGMB	DATA_EVENT.00023616
GTEX-17F96-2026-SM-79ON4	DATA_EVENT.00023620
GTEX-17F96-2126-SM-7KFSM	DATA_EVENT.00023624
GTEX-17F96-2426-SM-7IGLN	DATA_EVENT.00023628
GTEX-17F96-2526-SM-7DHL3	DATA_EVENT.00023632
GTEX-17F96-2726-SM-7LT9F	DATA_EVENT.00023636
GTEX-17F96-2826-SM-7IGP3	DATA_EVENT.00023640
GTEX-17F97-0002-SM-6UH2Z	DATA_EVENT.00052204
GTEX-17F97-0011-R10b-SM-793BB	DATA_EVENT.00023644
GTEX-17F97-0011-R11b-SM-7KFRQ	DATA_EVENT.00023648
GTEX-17F97-0011-R1b-SM-7IGM9	DATA_EVENT.00023652
GTEX-17F97-0011-R3b-SM-7LT9E	DATA_EVENT.00023656
GTEX-17F97-0011-R4b-SM-7KFS2	DATA_EVENT.00023660
GTEX-17F97-0011-R5a-SM-7LG4Z	DATA_EVENT.00023664
GTEX-17F97-0011-R6a-SM-7EPGS	DATA_EVENT.00023668
GTEX-17F97-0011-R8a-SM-7DUET	DATA_EVENT.00023672
GTEX-17F97-0126-SM-7LT8N	DATA_EVENT.00023676
GTEX-17F97-0226-SM-7LG6Q	DATA_EVENT.00023680
GTEX-17F97-0326-SM-7LG5B	DATA_EVENT.00023684
GTEX-17F97-0426-SM-7LT9U	DATA_EVENT.00023688
GTEX-17F97-0526-SM-7DUF8	DATA_EVENT.00023692
GTEX-17F97-0626-SM-7IGOH	DATA_EVENT.00023696
GTEX-17F97-1226-SM-79OJT	DATA_EVENT.00023700
GTEX-17F97-1426-SM-7LG5C	DATA_EVENT.00023704
GTEX-17F97-1626-SM-72D6W	DATA_EVENT.00023708
GTEX-17F97-1926-SM-7IGM4	DATA_EVENT.00023712
GTEX-17F97-2526-SM-7EWDV	DATA_EVENT.00023716
GTEX-17F97-2626-SM-7IGM5	DATA_EVENT.00023720
GTEX-17F97-2726-SM-7IGQ4	DATA_EVENT.00023724
GTEX-17F97-2926-SM-7DUEQ	DATA_EVENT.00023728
GTEX-17F97-3026-SM-79OKC	DATA_EVENT.00023732
GTEX-17F98-0003-SM-6UH28	DATA_EVENT.00052208
GTEX-17F98-0226-SM-793BV	DATA_EVENT.00023736
GTEX-17F98-0326-SM-7DHLH	DATA_EVENT.00023740
GTEX-17F98-0426-SM-79ONZ	DATA_EVENT.00023744
GTEX-17F98-0526-SM-79OK5	DATA_EVENT.00023748
GTEX-17F98-0626-SM-79OMX	DATA_EVENT.00023752
GTEX-17F98-0726-SM-793BJ	DATA_EVENT.00023756
GTEX-17F98-0826-SM-7DUF7	DATA_EVENT.00023760
GTEX-17F98-0926-SM-7DHLT	DATA_EVENT.00023764
GTEX-17F98-1026-SM-7IGO8	DATA_EVENT.00023768
GTEX-17F98-1126-SM-79OJS	DATA_EVENT.00023772
GTEX-17F98-1326-SM-7DUEP	DATA_EVENT.00023776
GTEX-17F98-1526-SM-7EWD8	DATA_EVENT.00023780
GTEX-17F98-1626-SM-7938R	DATA_EVENT.00023784
GTEX-17F98-1726-SM-7938O	DATA_EVENT.00023788
GTEX-17F98-1826-SM-7DUFK	DATA_EVENT.00023792
GTEX-17F98-1926-SM-7DHLW	DATA_EVENT.00023796
GTEX-17F9E-0003-SM-6UH2B	DATA_EVENT.00052212
GTEX-17F9E-0226-SM-79OKK	DATA_EVENT.00023800
GTEX-17F9E-0426-SM-7IGP1	DATA_EVENT.00023804
GTEX-17F9E-0526-SM-7DUFD	DATA_EVENT.00023808
GTEX-17F9E-0626-SM-79ON5	DATA_EVENT.00023812
GTEX-17F9E-0726-SM-793A1	DATA_EVENT.00023816
GTEX-17F9E-0926-SM-7IGMG	DATA_EVENT.00023820
GTEX-17F9E-1026-SM-7DUF1	DATA_EVENT.00023824
GTEX-17F9E-1126-SM-79OMO	DATA_EVENT.00023828
GTEX-17F9E-1226-SM-7EWDG	DATA_EVENT.00023832
GTEX-17F9E-1326-SM-7DHL4	DATA_EVENT.00023836
GTEX-17F9E-1426-SM-793BG	DATA_EVENT.00023840
GTEX-17F9E-1626-SM-7EWDB	DATA_EVENT.00023844
GTEX-17F9E-1826-SM-7IGMC	DATA_EVENT.00023848
GTEX-17F9E-1926-SM-7IGQF	DATA_EVENT.00023852
GTEX-17F9E-2126-SM-7DUFG	DATA_EVENT.00023856
GTEX-17F9E-2226-SM-7IGNC	DATA_EVENT.00023860
GTEX-17F9E-2326-SM-79OKD	DATA_EVENT.00023864
GTEX-17F9Y-0004-SM-6UH1O	DATA_EVENT.00052216
GTEX-17F9Y-0126-SM-79OKX	DATA_EVENT.00023868
GTEX-17F9Y-0326-SM-7IGLS	DATA_EVENT.00023872
GTEX-17F9Y-0526-SM-7EWDC	DATA_EVENT.00023876
GTEX-17F9Y-0726-SM-7LT9G	DATA_EVENT.00023880
GTEX-17F9Y-0826-SM-7LG52	DATA_EVENT.00023884
GTEX-17F9Y-0926-SM-79OJU	DATA_EVENT.00023888
GTEX-17F9Y-1026-SM-7IGO4	DATA_EVENT.00023892
GTEX-17F9Y-1226-SM-7EPGE	DATA_EVENT.00023896
GTEX-17F9Y-1426-SM-7IGOO	DATA_EVENT.00023900
GTEX-17F9Y-1826-SM-7IGMI	DATA_EVENT.00023904
GTEX-17F9Y-2326-SM-7DUFP	DATA_EVENT.00023908
GTEX-17F9Y-2626-SM-7IGN9	DATA_EVENT.00023912
GTEX-17GQL-0003-SM-6UH25	DATA_EVENT.00052220
GTEX-17GQL-0005-SM-7MKF4	DATA_EVENT.00023916
GTEX-17GQL-0126-SM-72D5Q	DATA_EVENT.00023920
GTEX-17GQL-0326-SM-7LG5U	DATA_EVENT.00023924
GTEX-17GQL-0426-SM-7LG5V	DATA_EVENT.00023928
GTEX-17GQL-0526-SM-72D5N	DATA_EVENT.00023932
GTEX-17GQL-0626-SM-731CN	DATA_EVENT.00023936
GTEX-17GQL-0726-SM-731BL	DATA_EVENT.00023940
GTEX-17GQL-0826-SM-731AM	DATA_EVENT.00023944
GTEX-17GQL-0926-SM-731E7	DATA_EVENT.00023948
GTEX-17GQL-1126-SM-7KFSN	DATA_EVENT.00023952
GTEX-17GQL-1226-SM-7KFTS	DATA_EVENT.00023956
GTEX-17GQL-1526-SM-7LTAC	DATA_EVENT.00023960
GTEX-17GQL-1626-SM-7LG69	DATA_EVENT.00023964
GTEX-17GQL-1726-SM-718B8	DATA_EVENT.00023968
GTEX-17GQL-1926-SM-718B9	DATA_EVENT.00023972
GTEX-17GQL-2026-SM-718BA	DATA_EVENT.00023976
GTEX-17GQL-2226-SM-718BB	DATA_EVENT.00023980
GTEX-17GQL-2326-SM-731EJ	DATA_EVENT.00023984
GTEX-17HG3-0006-SM-7MKFE	DATA_EVENT.00023988
GTEX-17HG3-0011-R10b-SM-7LT97	DATA_EVENT.00023992
GTEX-17HG3-0011-R11b-SM-7KFT4	DATA_EVENT.00023996
GTEX-17HG3-0011-R1a-SM-7LG6H	DATA_EVENT.00024000
GTEX-17HG3-0011-R4a-SM-7IGLL	DATA_EVENT.00024004
GTEX-17HG3-0011-R5a-SM-7DUEW	DATA_EVENT.00024008
GTEX-17HG3-0011-R6b-SM-79OK8	DATA_EVENT.00024012
GTEX-17HG3-0011-R7b-SM-7EPGR	DATA_EVENT.00024016
GTEX-17HG3-0011-R8a-SM-79OK7	DATA_EVENT.00024020
GTEX-17HG3-0126-SM-7IGNH	DATA_EVENT.00024024
GTEX-17HG3-0226-SM-7EWEA	DATA_EVENT.00024028
GTEX-17HG3-0326-SM-7IGP4	DATA_EVENT.00024032
GTEX-17HG3-1126-SM-7DUFC	DATA_EVENT.00024036
GTEX-17HG3-2226-SM-7938L	DATA_EVENT.00024040
GTEX-17HG3-2326-SM-79OKH	DATA_EVENT.00024044
GTEX-17HG3-2526-SM-7IGOD	DATA_EVENT.00024048
GTEX-17HG3-2626-SM-7DUF2	DATA_EVENT.00024052
GTEX-17HG3-2726-SM-7DHL5	DATA_EVENT.00024056
GTEX-17HG3-2826-SM-7EPGO	DATA_EVENT.00024060
GTEX-17HG3-2926-SM-79ON8	DATA_EVENT.00024064
GTEX-17HG3-3026-SM-79ONC	DATA_EVENT.00024068
GTEX-17HGU-0001-SM-6UH1W	DATA_EVENT.00052224
GTEX-17HGU-0126-SM-7DHLV	DATA_EVENT.00024072
GTEX-17HGU-0226-SM-7DHKV	DATA_EVENT.00024076
GTEX-17HGU-0326-SM-7DUER	DATA_EVENT.00024080
GTEX-17HGU-0426-SM-7DUES	DATA_EVENT.00024084
GTEX-17HGU-0526-SM-793BX	DATA_EVENT.00024088
GTEX-17HGU-0626-SM-7939Y	DATA_EVENT.00024092
GTEX-17HGU-0726-SM-7DUFN	DATA_EVENT.00024096
GTEX-17HGU-0826-SM-7EWE5	DATA_EVENT.00024100
GTEX-17HGU-0926-SM-79OKO	DATA_EVENT.00024104
GTEX-17HGU-1026-SM-79OKL	DATA_EVENT.00024108
GTEX-17HGU-1126-SM-793BP	DATA_EVENT.00024112
GTEX-17HGU-1326-SM-79OKB	DATA_EVENT.00024116
GTEX-17HGU-1426-SM-7938G	DATA_EVENT.00024120
GTEX-17HGU-1526-SM-7EWE4	DATA_EVENT.00024124
GTEX-17HGU-1726-SM-79OKM	DATA_EVENT.00024128
GTEX-17HGU-1826-SM-7IGQM	DATA_EVENT.00024132
GTEX-17HGU-2026-SM-79OKS	DATA_EVENT.00024136
GTEX-17HGU-2126-SM-7IGOV	DATA_EVENT.00024140
GTEX-17HGU-2326-SM-7DUFE	DATA_EVENT.00024144
GTEX-17HGU-2426-SM-7EWDP	DATA_EVENT.00024148
GTEX-17HGU-2626-SM-79OKN	DATA_EVENT.00024152
GTEX-17HHE-0002-SM-6UH1N	DATA_EVENT.00052228
GTEX-17HHE-0126-SM-79398	DATA_EVENT.00024156
GTEX-17HHE-0226-SM-79399	DATA_EVENT.00024160
GTEX-17HHE-0326-SM-793BH	DATA_EVENT.00024164
GTEX-17HHE-0426-SM-79OK3	DATA_EVENT.00024168
GTEX-17HHE-0526-SM-7DUGR	DATA_EVENT.00024172
GTEX-17HHE-0626-SM-7DHL6	DATA_EVENT.00024176
GTEX-17HHE-0726-SM-7DHL7	DATA_EVENT.00024180
GTEX-17HHE-0826-SM-793A2	DATA_EVENT.00024184
GTEX-17HHE-0926-SM-7938K	DATA_EVENT.00024188
GTEX-17HHE-1026-SM-79ON6	DATA_EVENT.00024192
GTEX-17HHE-1126-SM-793BS	DATA_EVENT.00024196
GTEX-17HHE-1226-SM-793C6	DATA_EVENT.00024200
GTEX-17HHE-1326-SM-7EWDZ	DATA_EVENT.00024204
GTEX-17HHE-1426-SM-7EPH4	DATA_EVENT.00024208
GTEX-17HHE-1526-SM-793AS	DATA_EVENT.00024212
GTEX-17HHE-1626-SM-7DHLN	DATA_EVENT.00024216
GTEX-17HHE-1726-SM-79OKT	DATA_EVENT.00024220
GTEX-17HHE-1826-SM-79OKE	DATA_EVENT.00024224
GTEX-17HHE-1926-SM-7EPGW	DATA_EVENT.00024228
GTEX-17HHE-2026-SM-79OKF	DATA_EVENT.00024232
GTEX-17HHE-2126-SM-7DHLO	DATA_EVENT.00024236
GTEX-17HHE-2226-SM-7EPGN	DATA_EVENT.00024240
GTEX-17HHE-2326-SM-793C5	DATA_EVENT.00024244
GTEX-17HHY-0002-SM-6UH1X	DATA_EVENT.00052232
GTEX-17HHY-0011-R1a-SM-7189V	DATA_EVENT.00024248
GTEX-17HHY-0011-R3a-SM-7EWDK	DATA_EVENT.00024252
GTEX-17HHY-0011-R5b-SM-79OMZ	DATA_EVENT.00024256
GTEX-17HHY-0011-R6b-SM-7189Z	DATA_EVENT.00024260
GTEX-17HHY-0011-R7a-SM-718A1	DATA_EVENT.00024264
GTEX-17HHY-0126-SM-7LG5D	DATA_EVENT.00024268
GTEX-17HHY-0226-SM-793BQ	DATA_EVENT.00024272
GTEX-17HHY-0326-SM-7938H	DATA_EVENT.00024276
GTEX-17HHY-0426-SM-7DHLC	DATA_EVENT.00024280
GTEX-17HHY-0526-SM-793BZ	DATA_EVENT.00024284
GTEX-17HHY-0626-SM-7EPGF	DATA_EVENT.00024288
GTEX-17HHY-0726-SM-7IGM6	DATA_EVENT.00024292
GTEX-17HHY-0826-SM-7EPID	DATA_EVENT.00024296
GTEX-17HHY-0926-SM-793C1	DATA_EVENT.00024300
GTEX-17HHY-1026-SM-7LG5E	DATA_EVENT.00024304
GTEX-17HHY-1426-SM-7EWDQ	DATA_EVENT.00024308
GTEX-17HHY-1726-SM-7EWD7	DATA_EVENT.00024312
GTEX-17HHY-2226-SM-7KFS4	DATA_EVENT.00024316
GTEX-17HHY-2326-SM-7KFSR	DATA_EVENT.00024320
GTEX-17HHY-2526-SM-7IGME	DATA_EVENT.00024324
GTEX-17HHY-2926-SM-79OJW	DATA_EVENT.00024328
GTEX-17HHY-3026-SM-79OKP	DATA_EVENT.00024332
GTEX-17HHY-3126-SM-7KFSG	DATA_EVENT.00024336
GTEX-17HII-0004-SM-6UH1Z	DATA_EVENT.00052236
GTEX-17HII-0005-SM-7MKF6	DATA_EVENT.00024340
GTEX-17HII-0011-R10a-SM-79OMY	DATA_EVENT.00024344
GTEX-17HII-0011-R11b-SM-7KFSX	DATA_EVENT.00024348
GTEX-17HII-0011-R3a-SM-7LT9D	DATA_EVENT.00024352
GTEX-17HII-0011-R5a-SM-7LG51	DATA_EVENT.00024356
GTEX-17HII-0011-R7a-SM-79OMS	DATA_EVENT.00024360
GTEX-17HII-0011-R8a-SM-79OK6	DATA_EVENT.00024364
GTEX-17HII-0126-SM-7KFSS	DATA_EVENT.00024368
GTEX-17HII-0226-SM-7LG4E	DATA_EVENT.00024372
GTEX-17HII-0326-SM-7LG4X	DATA_EVENT.00024376
GTEX-17HII-0426-SM-793A3	DATA_EVENT.00024380
GTEX-17HII-0526-SM-7DHLP	DATA_EVENT.00024384
GTEX-17HII-0626-SM-7LT9H	DATA_EVENT.00024388
GTEX-17HII-0826-SM-7DUFH	DATA_EVENT.00024392
GTEX-17HII-0926-SM-79ON7	DATA_EVENT.00024396
GTEX-17HII-1026-SM-7IGLY	DATA_EVENT.00024400
GTEX-17HII-1126-SM-7IGOP	DATA_EVENT.00024404
GTEX-17HII-1326-SM-7IGOB	DATA_EVENT.00024408
GTEX-17HII-1426-SM-7EPGG	DATA_EVENT.00024412
GTEX-17HII-1826-SM-7DUFQ	DATA_EVENT.00024416
GTEX-17HII-1926-SM-79OLB	DATA_EVENT.00024420
GTEX-17HII-2426-SM-7KFTT	DATA_EVENT.00024424
GTEX-17HII-2526-SM-7LT8C	DATA_EVENT.00024428
GTEX-17HII-2926-SM-79OMK	DATA_EVENT.00024432
GTEX-17HII-3026-SM-7EWFM	DATA_EVENT.00024436
GTEX-17HII-3126-SM-7KFRX	DATA_EVENT.00024440
GTEX-17JCI-0004-SM-6UH23	DATA_EVENT.00052240
GTEX-17JCI-0011-R10b-SM-718A2	DATA_EVENT.00024444
GTEX-17JCI-0011-R11a-SM-7189Y	DATA_EVENT.00024448
GTEX-17JCI-0011-R1b-SM-718A3	DATA_EVENT.00024452
GTEX-17JCI-0011-R6a-SM-72D6D	DATA_EVENT.00024456
GTEX-17JCI-0126-SM-7LG5G	DATA_EVENT.00024460
GTEX-17JCI-0326-SM-7LG5H	DATA_EVENT.00024464
GTEX-17JCI-0426-SM-7LG4R	DATA_EVENT.00024468
GTEX-17JCI-0626-SM-7IGM7	DATA_EVENT.00024472
GTEX-17JCI-0726-SM-7EPH1	DATA_EVENT.00024476
GTEX-17JCI-0826-SM-7LT8W	DATA_EVENT.00024480
GTEX-17JCI-1126-SM-7IGMM	DATA_EVENT.00024484
GTEX-17JCI-1226-SM-793D9	DATA_EVENT.00024488
GTEX-17JCI-1526-SM-7IGOQ	DATA_EVENT.00024492
GTEX-17JCI-1626-SM-7EPGZ	DATA_EVENT.00024496
GTEX-17JCI-2226-SM-7LTA1	DATA_EVENT.00024500
GTEX-17JCI-2326-SM-7IGPC	DATA_EVENT.00024504
GTEX-17JCI-2526-SM-7DHLB	DATA_EVENT.00024508
GTEX-17JCI-2626-SM-7EWE6	DATA_EVENT.00024512
GTEX-17JCI-2826-SM-7IGNA	DATA_EVENT.00024516
GTEX-17JCI-2926-SM-7DUFF	DATA_EVENT.00024520
GTEX-17JCI-3026-SM-7EWDR	DATA_EVENT.00024524
GTEX-17JCI-3126-SM-7LTA2	DATA_EVENT.00024528
GTEX-17KNJ-0003-SM-6UH1P	DATA_EVENT.00052244
GTEX-17KNJ-0326-SM-7KFS5	DATA_EVENT.00024532
GTEX-17KNJ-0426-SM-718AK	DATA_EVENT.00024536
GTEX-17KNJ-0526-SM-7LTA8	DATA_EVENT.00024540
