FileID	DatasetID
FILE_ID.00001395	DATASET.00000003
FILE_ID.00001398	DATASET.00000001
FILE_ID.00001399	DATASET.00000003
FILE_ID.00001402	DATASET.00000001
FILE_ID.00001403	DATASET.00000003
FILE_ID.00001406	DATASET.00000001
FILE_ID.00001407	DATASET.00000003
FILE_ID.00001410	DATASET.00000001
FILE_ID.00001411	DATASET.00000003
FILE_ID.00001414	DATASET.00000001
FILE_ID.00001415	DATASET.00000003
FILE_ID.00001418	DATASET.00000001
FILE_ID.00001419	DATASET.00000003
FILE_ID.00001422	DATASET.00000001
FILE_ID.00001423	DATASET.00000003
FILE_ID.00001426	DATASET.00000001
FILE_ID.00001427	DATASET.00000003
FILE_ID.00001430	DATASET.00000001
FILE_ID.00001431	DATASET.00000003
FILE_ID.00001434	DATASET.00000001
FILE_ID.00001435	DATASET.00000003
FILE_ID.00001438	DATASET.00000001
FILE_ID.00001439	DATASET.00000003
FILE_ID.00001442	DATASET.00000001
FILE_ID.00001443	DATASET.00000003
FILE_ID.00001446	DATASET.00000001
FILE_ID.00001447	DATASET.00000003
FILE_ID.00001450	DATASET.00000001
FILE_ID.00001451	DATASET.00000003
FILE_ID.00001454	DATASET.00000001
FILE_ID.00001455	DATASET.00000003
FILE_ID.00001458	DATASET.00000001
FILE_ID.00001459	DATASET.00000003
FILE_ID.00001462	DATASET.00000001
FILE_ID.00001463	DATASET.00000003
FILE_ID.00001466	DATASET.00000001
FILE_ID.00001467	DATASET.00000003
FILE_ID.00001470	DATASET.00000001
FILE_ID.00001471	DATASET.00000003
FILE_ID.00001474	DATASET.00000001
FILE_ID.00001475	DATASET.00000003
FILE_ID.00001478	DATASET.00000001
FILE_ID.00001479	DATASET.00000003
FILE_ID.00001482	DATASET.00000001
FILE_ID.00001483	DATASET.00000003
FILE_ID.00001486	DATASET.00000001
FILE_ID.00001487	DATASET.00000003
FILE_ID.00001490	DATASET.00000001
FILE_ID.00001491	DATASET.00000003
FILE_ID.00001494	DATASET.00000001
FILE_ID.00001495	DATASET.00000003
FILE_ID.00001498	DATASET.00000001
FILE_ID.00001499	DATASET.00000003
FILE_ID.00001502	DATASET.00000001
FILE_ID.00001503	DATASET.00000003
FILE_ID.00001506	DATASET.00000001
FILE_ID.00001507	DATASET.00000003
FILE_ID.00001510	DATASET.00000001
FILE_ID.00001511	DATASET.00000003
FILE_ID.00001514	DATASET.00000001
FILE_ID.00001515	DATASET.00000003
FILE_ID.00001518	DATASET.00000001
FILE_ID.00001519	DATASET.00000003
FILE_ID.00001522	DATASET.00000001
FILE_ID.00001523	DATASET.00000003
FILE_ID.00001526	DATASET.00000001
FILE_ID.00001527	DATASET.00000003
FILE_ID.00001530	DATASET.00000001
FILE_ID.00001531	DATASET.00000003
FILE_ID.00001534	DATASET.00000001
FILE_ID.00001535	DATASET.00000003
FILE_ID.00001538	DATASET.00000001
FILE_ID.00001539	DATASET.00000003
FILE_ID.00001542	DATASET.00000001
FILE_ID.00001543	DATASET.00000003
FILE_ID.00001546	DATASET.00000001
FILE_ID.00001547	DATASET.00000003
FILE_ID.00001550	DATASET.00000001
FILE_ID.00001551	DATASET.00000003
FILE_ID.00001554	DATASET.00000001
FILE_ID.00001555	DATASET.00000003
FILE_ID.00001558	DATASET.00000001
FILE_ID.00001559	DATASET.00000003
FILE_ID.00001562	DATASET.00000001
FILE_ID.00001563	DATASET.00000003
FILE_ID.00001566	DATASET.00000001
FILE_ID.00001567	DATASET.00000003
FILE_ID.00001570	DATASET.00000001
FILE_ID.00001571	DATASET.00000003
FILE_ID.00001574	DATASET.00000001
FILE_ID.00001575	DATASET.00000003
FILE_ID.00001578	DATASET.00000001
FILE_ID.00001579	DATASET.00000003
FILE_ID.00001582	DATASET.00000001
FILE_ID.00001583	DATASET.00000003
FILE_ID.00001586	DATASET.00000001
FILE_ID.00001587	DATASET.00000003
FILE_ID.00001590	DATASET.00000001
FILE_ID.00001591	DATASET.00000003
FILE_ID.00001594	DATASET.00000001
FILE_ID.00001595	DATASET.00000003
FILE_ID.00001598	DATASET.00000001
FILE_ID.00001599	DATASET.00000003
FILE_ID.00001602	DATASET.00000001
FILE_ID.00001603	DATASET.00000003
FILE_ID.00001606	DATASET.00000001
FILE_ID.00001607	DATASET.00000003
FILE_ID.00001610	DATASET.00000001
FILE_ID.00001611	DATASET.00000003
FILE_ID.00001614	DATASET.00000001
FILE_ID.00001615	DATASET.00000003
FILE_ID.00001618	DATASET.00000001
FILE_ID.00001619	DATASET.00000003
FILE_ID.00001622	DATASET.00000001
FILE_ID.00001623	DATASET.00000003
FILE_ID.00001626	DATASET.00000001
FILE_ID.00001627	DATASET.00000003
FILE_ID.00001630	DATASET.00000001
FILE_ID.00001631	DATASET.00000003
FILE_ID.00001634	DATASET.00000001
FILE_ID.00001635	DATASET.00000003
FILE_ID.00001638	DATASET.00000001
FILE_ID.00001639	DATASET.00000003
FILE_ID.00001642	DATASET.00000001
FILE_ID.00001643	DATASET.00000003
FILE_ID.00001646	DATASET.00000001
FILE_ID.00001647	DATASET.00000003
FILE_ID.00001650	DATASET.00000001
FILE_ID.00001651	DATASET.00000003
FILE_ID.00001654	DATASET.00000001
FILE_ID.00001655	DATASET.00000003
FILE_ID.00001658	DATASET.00000001
FILE_ID.00001659	DATASET.00000003
FILE_ID.00001662	DATASET.00000001
FILE_ID.00001663	DATASET.00000003
FILE_ID.00001666	DATASET.00000001
FILE_ID.00001667	DATASET.00000003
FILE_ID.00001670	DATASET.00000001
FILE_ID.00001671	DATASET.00000003
FILE_ID.00001674	DATASET.00000001
FILE_ID.00001675	DATASET.00000003
FILE_ID.00001678	DATASET.00000001
FILE_ID.00001679	DATASET.00000003
FILE_ID.00001682	DATASET.00000001
FILE_ID.00001683	DATASET.00000003
FILE_ID.00001686	DATASET.00000001
FILE_ID.00001687	DATASET.00000003
FILE_ID.00001690	DATASET.00000001
FILE_ID.00001691	DATASET.00000003
FILE_ID.00001694	DATASET.00000001
FILE_ID.00001695	DATASET.00000003
FILE_ID.00001698	DATASET.00000001
FILE_ID.00001699	DATASET.00000003
FILE_ID.00001702	DATASET.00000001
FILE_ID.00001703	DATASET.00000003
FILE_ID.00001706	DATASET.00000001
FILE_ID.00001707	DATASET.00000003
FILE_ID.00001710	DATASET.00000001
FILE_ID.00001711	DATASET.00000003
FILE_ID.00001714	DATASET.00000001
FILE_ID.00001715	DATASET.00000003
FILE_ID.00001718	DATASET.00000001
FILE_ID.00001719	DATASET.00000003
FILE_ID.00001722	DATASET.00000001
FILE_ID.00001723	DATASET.00000003
FILE_ID.00001726	DATASET.00000001
FILE_ID.00001727	DATASET.00000003
FILE_ID.00001730	DATASET.00000001
FILE_ID.00001731	DATASET.00000003
FILE_ID.00001734	DATASET.00000001
FILE_ID.00001735	DATASET.00000003
FILE_ID.00001738	DATASET.00000001
FILE_ID.00001739	DATASET.00000003
FILE_ID.00001742	DATASET.00000001
FILE_ID.00001743	DATASET.00000003
FILE_ID.00001746	DATASET.00000001
FILE_ID.00001747	DATASET.00000003
FILE_ID.00001750	DATASET.00000001
FILE_ID.00001751	DATASET.00000003
FILE_ID.00001754	DATASET.00000001
FILE_ID.00001755	DATASET.00000003
FILE_ID.00001758	DATASET.00000001
FILE_ID.00001759	DATASET.00000003
FILE_ID.00001762	DATASET.00000001
FILE_ID.00001763	DATASET.00000003
FILE_ID.00001766	DATASET.00000001
FILE_ID.00001767	DATASET.00000003
FILE_ID.00001770	DATASET.00000001
FILE_ID.00001771	DATASET.00000003
FILE_ID.00001774	DATASET.00000001
FILE_ID.00001775	DATASET.00000003
FILE_ID.00001778	DATASET.00000001
FILE_ID.00001779	DATASET.00000003
FILE_ID.00001782	DATASET.00000001
FILE_ID.00001783	DATASET.00000003
FILE_ID.00001786	DATASET.00000001
FILE_ID.00001787	DATASET.00000003
FILE_ID.00001790	DATASET.00000001
FILE_ID.00001791	DATASET.00000003
FILE_ID.00001794	DATASET.00000001
FILE_ID.00001795	DATASET.00000003
FILE_ID.00001798	DATASET.00000001
FILE_ID.00001799	DATASET.00000003
FILE_ID.00001802	DATASET.00000001
FILE_ID.00001803	DATASET.00000003
FILE_ID.00001806	DATASET.00000001
FILE_ID.00001807	DATASET.00000003
FILE_ID.00001810	DATASET.00000001
FILE_ID.00001811	DATASET.00000003
FILE_ID.00001814	DATASET.00000001
FILE_ID.00001815	DATASET.00000003
FILE_ID.00001818	DATASET.00000001
FILE_ID.00001819	DATASET.00000003
FILE_ID.00001822	DATASET.00000001
FILE_ID.00001823	DATASET.00000003
FILE_ID.00001826	DATASET.00000001
FILE_ID.00001827	DATASET.00000003
FILE_ID.00001830	DATASET.00000001
FILE_ID.00001831	DATASET.00000003
FILE_ID.00001834	DATASET.00000001
FILE_ID.00001835	DATASET.00000003
FILE_ID.00001838	DATASET.00000001
FILE_ID.00001839	DATASET.00000003
FILE_ID.00001842	DATASET.00000001
FILE_ID.00001843	DATASET.00000003
FILE_ID.00001846	DATASET.00000001
FILE_ID.00001847	DATASET.00000003
FILE_ID.00001850	DATASET.00000001
FILE_ID.00001851	DATASET.00000003
FILE_ID.00001854	DATASET.00000001
FILE_ID.00001855	DATASET.00000003
FILE_ID.00001858	DATASET.00000001
FILE_ID.00001859	DATASET.00000003
FILE_ID.00001862	DATASET.00000001
FILE_ID.00001863	DATASET.00000003
FILE_ID.00001866	DATASET.00000001
FILE_ID.00001867	DATASET.00000003
FILE_ID.00001870	DATASET.00000001
FILE_ID.00001871	DATASET.00000003
FILE_ID.00001874	DATASET.00000001
FILE_ID.00001875	DATASET.00000003
FILE_ID.00001878	DATASET.00000001
FILE_ID.00001879	DATASET.00000003
FILE_ID.00001882	DATASET.00000001
FILE_ID.00001883	DATASET.00000003
FILE_ID.00001886	DATASET.00000001
FILE_ID.00001887	DATASET.00000003
FILE_ID.00001890	DATASET.00000001
FILE_ID.00001891	DATASET.00000003
FILE_ID.00001894	DATASET.00000001
FILE_ID.00001895	DATASET.00000003
FILE_ID.00001898	DATASET.00000001
FILE_ID.00001899	DATASET.00000003
FILE_ID.00001902	DATASET.00000001
FILE_ID.00001903	DATASET.00000003
FILE_ID.00001906	DATASET.00000001
FILE_ID.00001907	DATASET.00000003
FILE_ID.00001910	DATASET.00000001
FILE_ID.00001911	DATASET.00000003
FILE_ID.00001914	DATASET.00000001
FILE_ID.00001915	DATASET.00000003
FILE_ID.00001918	DATASET.00000001
FILE_ID.00001919	DATASET.00000003
FILE_ID.00001922	DATASET.00000001
FILE_ID.00001923	DATASET.00000003
FILE_ID.00001926	DATASET.00000001
FILE_ID.00001927	DATASET.00000003
FILE_ID.00001930	DATASET.00000001
FILE_ID.00001931	DATASET.00000003
FILE_ID.00001934	DATASET.00000001
FILE_ID.00001935	DATASET.00000003
FILE_ID.00001938	DATASET.00000001
FILE_ID.00001939	DATASET.00000003
FILE_ID.00001942	DATASET.00000001
FILE_ID.00001943	DATASET.00000003
FILE_ID.00001946	DATASET.00000001
FILE_ID.00001947	DATASET.00000003
FILE_ID.00001950	DATASET.00000001
FILE_ID.00001951	DATASET.00000003
FILE_ID.00001954	DATASET.00000001
FILE_ID.00001955	DATASET.00000003
FILE_ID.00001958	DATASET.00000001
FILE_ID.00001959	DATASET.00000003
FILE_ID.00001962	DATASET.00000001
FILE_ID.00001963	DATASET.00000003
FILE_ID.00001966	DATASET.00000001
FILE_ID.00001967	DATASET.00000003
FILE_ID.00001970	DATASET.00000001
FILE_ID.00001971	DATASET.00000003
FILE_ID.00001974	DATASET.00000001
FILE_ID.00001975	DATASET.00000003
FILE_ID.00001978	DATASET.00000001
FILE_ID.00001979	DATASET.00000003
FILE_ID.00001982	DATASET.00000001
FILE_ID.00001983	DATASET.00000003
FILE_ID.00001986	DATASET.00000001
FILE_ID.00001987	DATASET.00000003
FILE_ID.00001990	DATASET.00000001
FILE_ID.00001991	DATASET.00000003
FILE_ID.00001994	DATASET.00000001
FILE_ID.00001995	DATASET.00000003
FILE_ID.00001998	DATASET.00000001
FILE_ID.00001999	DATASET.00000003
FILE_ID.00002002	DATASET.00000001
FILE_ID.00002003	DATASET.00000003
FILE_ID.00002006	DATASET.00000001
FILE_ID.00002007	DATASET.00000003
FILE_ID.00002010	DATASET.00000001
FILE_ID.00002011	DATASET.00000003
FILE_ID.00002014	DATASET.00000001
FILE_ID.00002015	DATASET.00000003
FILE_ID.00002018	DATASET.00000001
FILE_ID.00002019	DATASET.00000003
FILE_ID.00002022	DATASET.00000001
FILE_ID.00002023	DATASET.00000003
FILE_ID.00002026	DATASET.00000001
FILE_ID.00002027	DATASET.00000003
FILE_ID.00002030	DATASET.00000001
FILE_ID.00002031	DATASET.00000003
FILE_ID.00002034	DATASET.00000001
FILE_ID.00002035	DATASET.00000003
FILE_ID.00002038	DATASET.00000001
FILE_ID.00002039	DATASET.00000003
FILE_ID.00002042	DATASET.00000001
FILE_ID.00002043	DATASET.00000003
FILE_ID.00002046	DATASET.00000001
FILE_ID.00002047	DATASET.00000003
FILE_ID.00002050	DATASET.00000001
FILE_ID.00002051	DATASET.00000003
FILE_ID.00002054	DATASET.00000001
FILE_ID.00002055	DATASET.00000003
FILE_ID.00002058	DATASET.00000001
FILE_ID.00002059	DATASET.00000003
FILE_ID.00002062	DATASET.00000001
FILE_ID.00002063	DATASET.00000003
FILE_ID.00002066	DATASET.00000001
FILE_ID.00002067	DATASET.00000003
FILE_ID.00002070	DATASET.00000001
FILE_ID.00002071	DATASET.00000003
FILE_ID.00002074	DATASET.00000001
FILE_ID.00002075	DATASET.00000003
FILE_ID.00002078	DATASET.00000001
FILE_ID.00002079	DATASET.00000003
FILE_ID.00002082	DATASET.00000001
FILE_ID.00002083	DATASET.00000003
FILE_ID.00002086	DATASET.00000001
FILE_ID.00002087	DATASET.00000003
FILE_ID.00002090	DATASET.00000001
FILE_ID.00002091	DATASET.00000003
FILE_ID.00002094	DATASET.00000001
FILE_ID.00002095	DATASET.00000003
FILE_ID.00002098	DATASET.00000001
FILE_ID.00002099	DATASET.00000003
FILE_ID.00002102	DATASET.00000001
FILE_ID.00002103	DATASET.00000003
FILE_ID.00002106	DATASET.00000001
FILE_ID.00002107	DATASET.00000003
FILE_ID.00002110	DATASET.00000001
FILE_ID.00002111	DATASET.00000003
FILE_ID.00002114	DATASET.00000001
FILE_ID.00002115	DATASET.00000003
FILE_ID.00002118	DATASET.00000001
FILE_ID.00002119	DATASET.00000003
FILE_ID.00002122	DATASET.00000001
FILE_ID.00002123	DATASET.00000003
FILE_ID.00002126	DATASET.00000001
FILE_ID.00002127	DATASET.00000003
FILE_ID.00002130	DATASET.00000001
FILE_ID.00002131	DATASET.00000003
FILE_ID.00002134	DATASET.00000001
FILE_ID.00002135	DATASET.00000003
FILE_ID.00002138	DATASET.00000001
FILE_ID.00002139	DATASET.00000003
FILE_ID.00002142	DATASET.00000001
FILE_ID.00002143	DATASET.00000003
FILE_ID.00002146	DATASET.00000001
FILE_ID.00002147	DATASET.00000003
FILE_ID.00002150	DATASET.00000001
FILE_ID.00002151	DATASET.00000003
FILE_ID.00002154	DATASET.00000001
FILE_ID.00002155	DATASET.00000003
FILE_ID.00002158	DATASET.00000001
FILE_ID.00002159	DATASET.00000003
FILE_ID.00002162	DATASET.00000001
FILE_ID.00002163	DATASET.00000003
FILE_ID.00002166	DATASET.00000001
FILE_ID.00002167	DATASET.00000003
FILE_ID.00002170	DATASET.00000001
FILE_ID.00002171	DATASET.00000003
FILE_ID.00002174	DATASET.00000001
FILE_ID.00002175	DATASET.00000003
FILE_ID.00002178	DATASET.00000001
FILE_ID.00002179	DATASET.00000003
FILE_ID.00002182	DATASET.00000001
FILE_ID.00002183	DATASET.00000003
FILE_ID.00002186	DATASET.00000001
FILE_ID.00002187	DATASET.00000003
FILE_ID.00002190	DATASET.00000001
FILE_ID.00002191	DATASET.00000003
FILE_ID.00002194	DATASET.00000001
FILE_ID.00002195	DATASET.00000003
FILE_ID.00002198	DATASET.00000001
FILE_ID.00002199	DATASET.00000003
FILE_ID.00002202	DATASET.00000001
FILE_ID.00002203	DATASET.00000003
FILE_ID.00002206	DATASET.00000001
FILE_ID.00002207	DATASET.00000003
FILE_ID.00002210	DATASET.00000001
FILE_ID.00002211	DATASET.00000003
FILE_ID.00002214	DATASET.00000001
FILE_ID.00002215	DATASET.00000003
FILE_ID.00002218	DATASET.00000001
FILE_ID.00002219	DATASET.00000003
FILE_ID.00002222	DATASET.00000001
FILE_ID.00002223	DATASET.00000003
FILE_ID.00002226	DATASET.00000001
FILE_ID.00002227	DATASET.00000003
FILE_ID.00002230	DATASET.00000001
FILE_ID.00002231	DATASET.00000003
FILE_ID.00002234	DATASET.00000001
FILE_ID.00002235	DATASET.00000003
FILE_ID.00002238	DATASET.00000001
FILE_ID.00002239	DATASET.00000003
FILE_ID.00002242	DATASET.00000001
FILE_ID.00002243	DATASET.00000003
FILE_ID.00002246	DATASET.00000001
FILE_ID.00002247	DATASET.00000003
FILE_ID.00002250	DATASET.00000001
FILE_ID.00002251	DATASET.00000003
FILE_ID.00002254	DATASET.00000001
FILE_ID.00002255	DATASET.00000003
FILE_ID.00002258	DATASET.00000001
FILE_ID.00002259	DATASET.00000003
FILE_ID.00002262	DATASET.00000001
FILE_ID.00002263	DATASET.00000003
FILE_ID.00002266	DATASET.00000001
FILE_ID.00002267	DATASET.00000003
FILE_ID.00002270	DATASET.00000001
FILE_ID.00002271	DATASET.00000003
FILE_ID.00002274	DATASET.00000001
FILE_ID.00002275	DATASET.00000003
FILE_ID.00002278	DATASET.00000001
FILE_ID.00002279	DATASET.00000003
FILE_ID.00002282	DATASET.00000001
FILE_ID.00002283	DATASET.00000003
FILE_ID.00002286	DATASET.00000001
FILE_ID.00002287	DATASET.00000003
FILE_ID.00002290	DATASET.00000001
FILE_ID.00002291	DATASET.00000003
FILE_ID.00002294	DATASET.00000001
FILE_ID.00002295	DATASET.00000003
FILE_ID.00002298	DATASET.00000001
FILE_ID.00002299	DATASET.00000003
FILE_ID.00002302	DATASET.00000001
FILE_ID.00002303	DATASET.00000003
FILE_ID.00002306	DATASET.00000001
FILE_ID.00002307	DATASET.00000003
FILE_ID.00002310	DATASET.00000001
FILE_ID.00002311	DATASET.00000003
FILE_ID.00002314	DATASET.00000001
FILE_ID.00002315	DATASET.00000003
FILE_ID.00002318	DATASET.00000001
FILE_ID.00002319	DATASET.00000003
FILE_ID.00002322	DATASET.00000001
FILE_ID.00002323	DATASET.00000003
FILE_ID.00002326	DATASET.00000001
FILE_ID.00002327	DATASET.00000003
FILE_ID.00002330	DATASET.00000001
FILE_ID.00002331	DATASET.00000003
FILE_ID.00002334	DATASET.00000001
FILE_ID.00002335	DATASET.00000003
FILE_ID.00002338	DATASET.00000001
FILE_ID.00002339	DATASET.00000003
FILE_ID.00002342	DATASET.00000001
FILE_ID.00002343	DATASET.00000003
FILE_ID.00002346	DATASET.00000001
FILE_ID.00002347	DATASET.00000003
FILE_ID.00002350	DATASET.00000001
FILE_ID.00002351	DATASET.00000003
FILE_ID.00002354	DATASET.00000001
FILE_ID.00002355	DATASET.00000003
FILE_ID.00002358	DATASET.00000001
FILE_ID.00002359	DATASET.00000003
FILE_ID.00002362	DATASET.00000001
FILE_ID.00002363	DATASET.00000003
FILE_ID.00002366	DATASET.00000001
FILE_ID.00002367	DATASET.00000003
FILE_ID.00002370	DATASET.00000001
FILE_ID.00002371	DATASET.00000003
FILE_ID.00002374	DATASET.00000001
FILE_ID.00002375	DATASET.00000003
FILE_ID.00002378	DATASET.00000001
FILE_ID.00002379	DATASET.00000003
FILE_ID.00002382	DATASET.00000001
FILE_ID.00002383	DATASET.00000003
FILE_ID.00002386	DATASET.00000001
FILE_ID.00002387	DATASET.00000003
FILE_ID.00002390	DATASET.00000001
FILE_ID.00002391	DATASET.00000003
FILE_ID.00002394	DATASET.00000001
FILE_ID.00002395	DATASET.00000003
FILE_ID.00002398	DATASET.00000001
FILE_ID.00002399	DATASET.00000003
FILE_ID.00002402	DATASET.00000001
FILE_ID.00002403	DATASET.00000003
FILE_ID.00002406	DATASET.00000001
FILE_ID.00002407	DATASET.00000003
FILE_ID.00002410	DATASET.00000001
FILE_ID.00002411	DATASET.00000003
FILE_ID.00002414	DATASET.00000001
FILE_ID.00002415	DATASET.00000003
FILE_ID.00002418	DATASET.00000001
FILE_ID.00002419	DATASET.00000003
FILE_ID.00002422	DATASET.00000001
FILE_ID.00002423	DATASET.00000003
FILE_ID.00002426	DATASET.00000001
FILE_ID.00002427	DATASET.00000003
FILE_ID.00002430	DATASET.00000001
FILE_ID.00002431	DATASET.00000003
FILE_ID.00002434	DATASET.00000001
FILE_ID.00002435	DATASET.00000003
FILE_ID.00002438	DATASET.00000001
FILE_ID.00002439	DATASET.00000003
FILE_ID.00002442	DATASET.00000001
FILE_ID.00002443	DATASET.00000003
FILE_ID.00002446	DATASET.00000001
FILE_ID.00002447	DATASET.00000003
FILE_ID.00002450	DATASET.00000001
FILE_ID.00002451	DATASET.00000003
FILE_ID.00002454	DATASET.00000001
FILE_ID.00002455	DATASET.00000003
FILE_ID.00002458	DATASET.00000001
FILE_ID.00002459	DATASET.00000003
FILE_ID.00002462	DATASET.00000001
FILE_ID.00002463	DATASET.00000003
FILE_ID.00002466	DATASET.00000001
FILE_ID.00002467	DATASET.00000003
FILE_ID.00002470	DATASET.00000001
FILE_ID.00002471	DATASET.00000003
FILE_ID.00002474	DATASET.00000001
FILE_ID.00002475	DATASET.00000003
FILE_ID.00002478	DATASET.00000001
FILE_ID.00002479	DATASET.00000003
FILE_ID.00002482	DATASET.00000001
FILE_ID.00002483	DATASET.00000003
FILE_ID.00002486	DATASET.00000001
FILE_ID.00002487	DATASET.00000003
FILE_ID.00002490	DATASET.00000001
FILE_ID.00002491	DATASET.00000003
FILE_ID.00002494	DATASET.00000001
FILE_ID.00002495	DATASET.00000003
FILE_ID.00002498	DATASET.00000001
FILE_ID.00002499	DATASET.00000003
FILE_ID.00002502	DATASET.00000001
FILE_ID.00002503	DATASET.00000003
FILE_ID.00002506	DATASET.00000001
FILE_ID.00002507	DATASET.00000003
FILE_ID.00002510	DATASET.00000001
FILE_ID.00002511	DATASET.00000003
FILE_ID.00002514	DATASET.00000001
FILE_ID.00002515	DATASET.00000003
FILE_ID.00002518	DATASET.00000001
FILE_ID.00002519	DATASET.00000003
FILE_ID.00002522	DATASET.00000001
FILE_ID.00002523	DATASET.00000003
FILE_ID.00002526	DATASET.00000001
FILE_ID.00002527	DATASET.00000003
FILE_ID.00002530	DATASET.00000001
FILE_ID.00002531	DATASET.00000003
FILE_ID.00002534	DATASET.00000001
FILE_ID.00002535	DATASET.00000003
FILE_ID.00002538	DATASET.00000001
FILE_ID.00002539	DATASET.00000003
FILE_ID.00002542	DATASET.00000001
FILE_ID.00002543	DATASET.00000003
FILE_ID.00002546	DATASET.00000001
FILE_ID.00002547	DATASET.00000003
FILE_ID.00002550	DATASET.00000001
FILE_ID.00002551	DATASET.00000003
FILE_ID.00002554	DATASET.00000001
FILE_ID.00002555	DATASET.00000003
FILE_ID.00002558	DATASET.00000001
FILE_ID.00002559	DATASET.00000003
FILE_ID.00002562	DATASET.00000001
FILE_ID.00002563	DATASET.00000003
FILE_ID.00002566	DATASET.00000001
FILE_ID.00002567	DATASET.00000003
FILE_ID.00002570	DATASET.00000001
FILE_ID.00002571	DATASET.00000003
FILE_ID.00002574	DATASET.00000001
FILE_ID.00002575	DATASET.00000003
FILE_ID.00002578	DATASET.00000001
FILE_ID.00002579	DATASET.00000003
FILE_ID.00002582	DATASET.00000001
FILE_ID.00002583	DATASET.00000003
FILE_ID.00002586	DATASET.00000001
FILE_ID.00002587	DATASET.00000003
FILE_ID.00002590	DATASET.00000001
FILE_ID.00002591	DATASET.00000003
FILE_ID.00002594	DATASET.00000001
FILE_ID.00002595	DATASET.00000003
FILE_ID.00002598	DATASET.00000001
FILE_ID.00002599	DATASET.00000003
FILE_ID.00002602	DATASET.00000001
FILE_ID.00002603	DATASET.00000003
FILE_ID.00002606	DATASET.00000001
FILE_ID.00002607	DATASET.00000003
FILE_ID.00002610	DATASET.00000001
FILE_ID.00002611	DATASET.00000003
FILE_ID.00002614	DATASET.00000001
FILE_ID.00002615	DATASET.00000003
FILE_ID.00002618	DATASET.00000001
FILE_ID.00002619	DATASET.00000003
FILE_ID.00002622	DATASET.00000001
FILE_ID.00002623	DATASET.00000003
FILE_ID.00002626	DATASET.00000001
FILE_ID.00002627	DATASET.00000003
FILE_ID.00002630	DATASET.00000001
FILE_ID.00002631	DATASET.00000003
FILE_ID.00002634	DATASET.00000001
FILE_ID.00002635	DATASET.00000003
FILE_ID.00002638	DATASET.00000001
FILE_ID.00002639	DATASET.00000003
FILE_ID.00002642	DATASET.00000001
FILE_ID.00002643	DATASET.00000003
FILE_ID.00002646	DATASET.00000001
FILE_ID.00002647	DATASET.00000003
FILE_ID.00002650	DATASET.00000001
FILE_ID.00002651	DATASET.00000003
